note_id,work_order_id,vessel_id,note_ts,author_role,note_text,language,llm_extracted_json,extracted_subsystem,extracted_failure_mode,extracted_parts,uncertainty_score,created_at
note_6cdf85021def,wo_44be91decb4d,ves_f918ce2ef63c,2022-03-01T12:00:00,tech,Confirmed steer air in system. Customer reports steering stiff to port. Tech observed hose seep at fitting under pressure. Recommended bleed hydraulics. Must repair before operating.,en,"{""subsystem"": ""STEERING"", ""failure_mode"": ""STEER_AIR_IN_SYSTEM"", ""parts"": [], ""severity"": 3, ""confidence"": 0.91}",STEERING,STEER_AIR_IN_SYSTEM,[],0.09,2022-03-01T12:00:00
note_57f8b780ec39,wo_fff80c866837,ves_f918ce2ef63c,2022-10-11T08:00:00,tech,"Confirmed fuel water contam. Customer reports water in separator. Tech observed fuel hose cracked at barb. Recommended replace filter separator, tank clean.",en,"{""subsystem"": ""FUEL"", ""failure_mode"": ""FUEL_WATER_CONTAM"", ""parts"": [""FUEL_FILTER_SEPARATOR""], ""severity"": 3, ""confidence"": 0.91}",FUEL,FUEL_WATER_CONTAM,"[""FUEL_FILTER_SEPARATOR""]",0.09,2022-10-11T08:00:00
note_fe18d3d50dfe,wo_c64c90e06737,ves_4b45868e7d8c,2026-07-11T13:00:00,service_writer,Confirmed eng low compression. Customer reports loss of power at WOT. Tech observed riser temps elevated starboard bank. Recommended repower engine.,en,"{""subsystem"": ""ENGINE"", ""failure_mode"": ""ENG_LOW_COMPRESSION"", ""parts"": [""ENG_LONG_BLOCK_4CYL""], ""severity"": 5, ""confidence"": 0.91}",ENGINE,ENG_LOW_COMPRESSION,"[""ENG_LONG_BLOCK_4CYL""]",0.09,2026-07-11T13:00:00
note_b8e6d27f8896,wo_79b83b43f522,ves_4b45868e7d8c,2020-02-08T15:00:00,service_writer,Confirmed hull osmosis blistering. Customer reports water intrusion around transom. Tech observed percussion sounding dull on deck panel. Recommended repair osmosis.,en,"{""subsystem"": ""HULL"", ""failure_mode"": ""HULL_OSMOSIS_BLISTERING"", ""parts"": [""HULL_GELCOAT_KIT""], ""severity"": 3, ""confidence"": 0.91}",HULL,HULL_OSMOSIS_BLISTERING,"[""HULL_GELCOAT_KIT""]",0.09,2020-02-08T15:00:00
note_4a962d1ff4a5,wo_a59f3cab978f,ves_4b45868e7d8c,2023-06-22T10:00:00,tech,Suspect hull osmosis blistering. Customer reports through-hull seeping. Tech observed seacock backing plate wet. Recommended repair osmosis.,en,"{""subsystem"": ""HULL"", ""failure_mode"": ""HULL_OSMOSIS_BLISTERING"", ""parts"": [""HULL_GELCOAT_KIT""], ""severity"": 3, ""confidence"": 0.62}",HULL,HULL_OSMOSIS_BLISTERING,"[""HULL_GELCOAT_KIT""]",0.38,2023-06-22T10:00:00
note_72ae72f58ecd,wo_50099ab86560,ves_4b45868e7d8c,2014-09-18T16:00:00,tech,Confirmed plumb pump fail. Customer reports head odor persistent. Tech observed float switch stuck closed. Recommended replace water pump.,en,"{""subsystem"": ""AUX"", ""failure_mode"": ""PLUMB_PUMP_FAIL"", ""parts"": [""WATER_PUMP_5GPM""], ""severity"": 3, ""confidence"": 0.91}",AUX,PLUMB_PUMP_FAIL,"[""WATER_PUMP_5GPM""]",0.09,2014-09-18T16:00:00
note_ce908b9d69f1,wo_85e2e90a7ef2,ves_4b45868e7d8c,2025-10-04T11:00:00,tech,Confirmed prop cutlass wear. Customer reports bellows leak observed. Tech observed drive oil milky after drain. Recommended replace cutlass brg.,en,"{""subsystem"": ""PROPULSION"", ""failure_mode"": ""PROP_CUTLASS_WEAR"", ""parts"": [""INB_CUTLASS_BRG""], ""severity"": 3, ""confidence"": 0.91}",PROPULSION,PROP_CUTLASS_WEAR,"[""INB_CUTLASS_BRG""]",0.09,2025-10-04T11:00:00
note_b595bccae4a3,wo_681ff5c020e2,ves_4b45868e7d8c,2020-08-21T16:00:00,owner,"Confirmed steer hose leak. Customer reports cable binds at lock. Tech observed air present during helm bleed. Recommended replace steering hose, bleed hydraulics. Must repair before operating.",en,"{""subsystem"": ""STEERING"", ""failure_mode"": ""STEER_HOSE_LEAK"", ""parts"": [""HYD_STEERING_HOSE_20FT""], ""severity"": 5, ""confidence"": 0.91}",STEERING,STEER_HOSE_LEAK,"[""HYD_STEERING_HOSE_20FT""]",0.09,2020-08-21T16:00:00
note_ef97c597ced3,wo_61da16a92844,ves_4b45868e7d8c,2016-04-10T15:00:00,tech,"Confirmed fuel water contam. Customer reports engine surges under load. Tech observed pickup screen restricted. Recommended replace filter separator, tank clean.",en,"{""subsystem"": ""FUEL"", ""failure_mode"": ""FUEL_WATER_CONTAM"", ""parts"": [""FUEL_FILTER_SEPARATOR""], ""severity"": 3, ""confidence"": 0.91}",FUEL,FUEL_WATER_CONTAM,"[""FUEL_FILTER_SEPARATOR""]",0.09,2016-04-10T15:00:00
note_70e261ba92a6,wo_0c3bc22fea24,ves_4b45868e7d8c,2014-01-16T14:00:00,service_writer,Confirmed hull through hull leak. Customer reports water intrusion around transom. Tech observed percussion sounding dull on deck panel. Recommended repair through hull.,en,"{""subsystem"": ""HULL"", ""failure_mode"": ""HULL_THROUGH_HULL_LEAK"", ""parts"": [""SEACOCK_1IN_BRONZE""], ""severity"": 3, ""confidence"": 0.91}",HULL,HULL_THROUGH_HULL_LEAK,"[""SEACOCK_1IN_BRONZE""]",0.09,2014-01-16T14:00:00
note_197815f8b870,wo_4494630b09ce,ves_4b45868e7d8c,2020-09-11T15:00:00,tech,Confirmed elec batt failure. Customer reports corroded battery terminal. Tech observed voltage drop across main harness. Recommended replace batteries.,en,"{""subsystem"": ""ELECTRICAL"", ""failure_mode"": ""ELEC_BATT_FAILURE"", ""parts"": [""BATTERY_LITHIUM_100AH""], ""severity"": 3, ""confidence"": 0.91}",ELECTRICAL,ELEC_BATT_FAILURE,"[""BATTERY_LITHIUM_100AH""]",0.09,2020-09-11T15:00:00
note_d4038e11f8ab,wo_0fc02104149a,ves_c270e6af9bb4,2019-07-04T10:00:00,tech,Suspect hull osmosis blistering. Customer reports through-hull seeping. Tech observed visible stress cracks at tabbing. Recommended repair osmosis.,en,"{""subsystem"": ""HULL"", ""failure_mode"": ""HULL_OSMOSIS_BLISTERING"", ""parts"": [""HULL_GELCOAT_KIT""], ""severity"": 3, ""confidence"": 0.62}",HULL,HULL_OSMOSIS_BLISTERING,"[""HULL_GELCOAT_KIT""]",0.38,2019-07-04T10:00:00
note_315c1225c6f1,wo_e59d5fe28fcd,ves_c270e6af9bb4,2023-12-18T14:00:00,tech,Suspect n2k network fault. Customer reports MFD reboots randomly. Tech observed MFD voltage drops during start. Recommended repair n2k backbone.,en,"{""subsystem"": ""NAV"", ""failure_mode"": ""N2K_NETWORK_FAULT"", ""parts"": [""N2K_STARTER_KIT""], ""severity"": 3, ""confidence"": 0.62}",NAV,N2K_NETWORK_FAULT,"[""N2K_STARTER_KIT""]",0.38,2023-12-18T14:00:00
note_000527c882e5,wo_807b29e3c11a,ves_c270e6af9bb4,2025-05-03T09:00:00,tech,Confirmed hull deck core rot. Customer reports through-hull seeping. Tech observed percussion sounding dull on deck panel. Recommended repair deck core.,en,"{""subsystem"": ""HULL"", ""failure_mode"": ""HULL_DECK_CORE_ROT"", ""parts"": [""HULL_CORE_PANEL""], ""severity"": 3, ""confidence"": 0.91}",HULL,HULL_DECK_CORE_ROT,"[""HULL_CORE_PANEL""]",0.09,2025-05-03T09:00:00
note_757aa6d9ed32,wo_19a59a2de714,ves_c270e6af9bb4,2019-02-23T12:00:00,tech,Confirmed elec corrosion terminal. Customer reports shore power breaker trips. Tech observed continuity good but intermittent under load. Recommended clean reterm connectors.,en,"{""subsystem"": ""ELECTRICAL"", ""failure_mode"": ""ELEC_CORROSION_TERMINAL"", ""parts"": [], ""severity"": 3, ""confidence"": 0.91}",ELECTRICAL,ELEC_CORROSION_TERMINAL,[],0.09,2019-02-23T12:00:00
note_4bd2ca220fca,wo_0cdd5e5bc2c3,ves_c270e6af9bb4,2021-12-14T15:00:00,tech,Confirmed san hose permeation. Customer reports bilge pump inop. Tech observed raw-water strainer fouled. Recommended replace san hose.,en,"{""subsystem"": ""AUX"", ""failure_mode"": ""SAN_HOSE_PERMEATION"", ""parts"": [""SANITATION_HOSE_10FT""], ""severity"": 3, ""confidence"": 0.91}",AUX,SAN_HOSE_PERMEATION,"[""SANITATION_HOSE_10FT""]",0.09,2021-12-14T15:00:00
note_414b51abe780,wo_d12230b312d4,ves_a56188c856fd,2024-05-04T13:00:00,tech,Confirmed steer linkage loose. Customer reports cable binds at lock. Tech observed cable binds at full lock. Recommended adjust linkage. Must repair before operating.,en,"{""subsystem"": ""STEERING"", ""failure_mode"": ""STEER_LINKAGE_LOOSE"", ""parts"": [], ""severity"": 3, ""confidence"": 0.91}",STEERING,STEER_LINKAGE_LOOSE,[],0.09,2024-05-04T13:00:00
note_393f6183b67a,wo_9f28a89564a9,ves_a56188c856fd,2026-05-06T14:00:00,tech,Confirmed exh riser leak backflow. Customer reports coolant temp high. Tech observed verified low raw-water flow at strainer. Recommended replace exhaust risers.,en,"{""subsystem"": ""ENGINE"", ""failure_mode"": ""EXH_RISER_LEAK_BACKFLOW"", ""parts"": [""EXHAUST_RISER_V8""], ""severity"": 3, ""confidence"": 0.91}",ENGINE,EXH_RISER_LEAK_BACKFLOW,"[""EXHAUST_RISER_V8""]",0.09,2026-05-06T14:00:00
note_009c25846002,wo_42a6f9235b2c,ves_a56188c856fd,2023-07-04T15:00:00,surveyor,Confirmed hull through hull leak. Customer reports blistering below waterline. Tech observed visible stress cracks at tabbing. Recommended repair through hull.,en,"{""subsystem"": ""HULL"", ""failure_mode"": ""HULL_THROUGH_HULL_LEAK"", ""parts"": [""THRUHULL_1IN_BRONZE""], ""severity"": 3, ""confidence"": 0.91}",HULL,HULL_THROUGH_HULL_LEAK,"[""THRUHULL_1IN_BRONZE""]",0.09,2023-07-04T15:00:00
note_20492a2de169,wo_5eca5aa8872b,ves_a56188c856fd,2024-10-05T16:00:00,tech,Confirmed eng sensor fail. Customer reports overheat alarm. Tech observed riser temps elevated starboard bank. Recommended replace sensor.,en,"{""subsystem"": ""ENGINE"", ""failure_mode"": ""ENG_SENSOR_FAIL"", ""parts"": [""CRANK_POS_SENSOR""], ""severity"": 3, ""confidence"": 0.91}",ENGINE,ENG_SENSOR_FAIL,"[""CRANK_POS_SENSOR""]",0.09,2024-10-05T16:00:00
note_772b6c6d2b75,wo_6dfa62abc4d1,ves_927d3844adc9,2021-03-01T14:00:00,service_writer,Confirmed exh riser leak backflow. Customer reports low oil pressure. Tech observed found shredded impeller vanes. Recommended replace exhaust risers.,en,"{""subsystem"": ""ENGINE"", ""failure_mode"": ""EXH_RISER_LEAK_BACKFLOW"", ""parts"": [""EXHAUST_RISER_V8""], ""severity"": 3, ""confidence"": 0.91}",ENGINE,EXH_RISER_LEAK_BACKFLOW,"[""EXHAUST_RISER_V8""]",0.09,2021-03-01T14:00:00
note_cd0d4c4280ea,wo_a91cd52e8b07,ves_a90b119ac16e,2023-11-08T13:00:00,owner,Suspect elec chafe short. Customer reports intermittent helm power. Tech observed shore inlet shows heat damage. Recommended rewire section.,en,"{""subsystem"": ""ELECTRICAL"", ""failure_mode"": ""ELEC_CHAFE_SHORT"", ""parts"": [""WIRING_HARNESS_MAIN""], ""severity"": 5, ""confidence"": 0.62}",ELECTRICAL,ELEC_CHAFE_SHORT,"[""WIRING_HARNESS_MAIN""]",0.38,2023-11-08T13:00:00
note_677401f32b27,wo_53107d81e298,ves_a90b119ac16e,2019-12-10T13:00:00,tech,Suspect eng low compression. Customer reports overheat alarm. Tech observed found shredded impeller vanes. Recommended repower engine.,en,"{""subsystem"": ""ENGINE"", ""failure_mode"": ""ENG_LOW_COMPRESSION"", ""parts"": [""ENG_LONG_BLOCK_V8""], ""severity"": 5, ""confidence"": 0.62}",ENGINE,ENG_LOW_COMPRESSION,"[""ENG_LONG_BLOCK_V8""]",0.38,2019-12-10T13:00:00
note_6a5e6a7e4050,wo_b89c5bd27c46,ves_a90b119ac16e,2016-07-02T10:00:00,tech,Suspect fuel pump fail. Customer reports engine surges under load. Tech observed water present in separator bowl. Recommended replace fuel pump.,en,"{""subsystem"": ""FUEL"", ""failure_mode"": ""FUEL_PUMP_FAIL"", ""parts"": [""FUEL_PUMP_LP""], ""severity"": 3, ""confidence"": 0.62}",FUEL,FUEL_PUMP_FAIL,"[""FUEL_PUMP_LP""]",0.38,2016-07-02T10:00:00
note_d711a8d7a8a3,wo_becaaf2974b3,ves_a90b119ac16e,2018-11-07T12:00:00,tech,Suspect hull deck core rot. Customer reports blistering below waterline. Tech observed moisture meter elevated around transom. Recommended repair deck core.,en,"{""subsystem"": ""HULL"", ""failure_mode"": ""HULL_DECK_CORE_ROT"", ""parts"": [""HULL_GELCOAT_KIT""], ""severity"": 3, ""confidence"": 0.62}",HULL,HULL_DECK_CORE_ROT,"[""HULL_GELCOAT_KIT""]",0.38,2018-11-07T12:00:00
note_a6b7977a9487,wo_592bcacdaf7e,ves_a90b119ac16e,2016-11-09T10:00:00,tech,Confirmed fuel line crack. Customer reports engine surges under load. Tech observed fuel hose cracked at barb. Recommended replace fuel lines.,en,"{""subsystem"": ""FUEL"", ""failure_mode"": ""FUEL_LINE_CRACK"", ""parts"": [""FUEL_LINE_A1_10FT""], ""severity"": 3, ""confidence"": 0.91}",FUEL,FUEL_LINE_CRACK,"[""FUEL_LINE_A1_10FT""]",0.09,2016-11-09T10:00:00
note_88fb947f14b2,wo_5e5047413ac2,ves_a90b119ac16e,2014-12-12T11:00:00,tech,Confirmed elec stray current. Customer reports house bank not charging. Tech observed voltage drop across main harness. Recommended electrical fault find.,en,"{""subsystem"": ""ELECTRICAL"", ""failure_mode"": ""ELEC_STRAY_CURRENT"", ""parts"": [], ""severity"": 3, ""confidence"": 0.91}",ELECTRICAL,ELEC_STRAY_CURRENT,[],0.09,2014-12-12T11:00:00
note_db7ac51f25f6,wo_85d4f85c7857,ves_b0e6657553e4,2025-03-19T08:00:00,service_writer,Confirmed fuel line crack. Customer reports water in separator. Tech observed water present in separator bowl. Recommended replace fuel lines.,en,"{""subsystem"": ""FUEL"", ""failure_mode"": ""FUEL_LINE_CRACK"", ""parts"": [""FUEL_LINE_A1_10FT""], ""severity"": 3, ""confidence"": 0.91}",FUEL,FUEL_LINE_CRACK,"[""FUEL_LINE_A1_10FT""]",0.09,2025-03-19T08:00:00
note_22f6803f38a6,wo_d3cf02334c04,ves_b0e6657553e4,2024-05-23T15:00:00,tech,Confirmed fuel pump fail. Customer reports won’t stay primed. Tech observed water present in separator bowl. Recommended replace fuel pump.,en,"{""subsystem"": ""FUEL"", ""failure_mode"": ""FUEL_PUMP_FAIL"", ""parts"": [""FUEL_PUMP_HP""], ""severity"": 3, ""confidence"": 0.91}",FUEL,FUEL_PUMP_FAIL,"[""FUEL_PUMP_HP""]",0.09,2024-05-23T15:00:00
note_a9c5b4c9f7e2,wo_61f3bd88a8a0,ves_b0e6657553e4,2024-02-15T16:00:00,tech,Suspect steer seal fail. Customer reports cable binds at lock. Tech observed cable binds at full lock. Recommended rebuild cylinder. Must repair before operating.,en,"{""subsystem"": ""STEERING"", ""failure_mode"": ""STEER_SEAL_FAIL"", ""parts"": [""HYD_STEERING_CYL""], ""severity"": 5, ""confidence"": 0.62}",STEERING,STEER_SEAL_FAIL,"[""HYD_STEERING_CYL""]",0.38,2024-02-15T16:00:00
note_678656c559b7,wo_0e92a5480f95,ves_b0e6657553e4,2019-08-18T13:00:00,tech,Confirmed plumb pump fail. Customer reports head odor persistent. Tech observed float switch stuck closed. Recommended replace water pump.,en,"{""subsystem"": ""AUX"", ""failure_mode"": ""PLUMB_PUMP_FAIL"", ""parts"": [""WATER_PUMP_5GPM""], ""severity"": 3, ""confidence"": 0.91}",AUX,PLUMB_PUMP_FAIL,"[""WATER_PUMP_5GPM""]",0.09,2019-08-18T13:00:00
note_631f3f296956,wo_6d64145140f2,ves_b0e6657553e4,2016-05-13T14:00:00,owner,Confirmed nav sensor fail. Customer reports N2K network offline. Tech observed transducer not reading in Airmar diagnostics. Recommended replace depth sensor.,en,"{""subsystem"": ""NAV"", ""failure_mode"": ""NAV_SENSOR_FAIL"", ""parts"": [""DEPTH_XDUCER""], ""severity"": 3, ""confidence"": 0.91}",NAV,NAV_SENSOR_FAIL,"[""DEPTH_XDUCER""]",0.09,2016-05-13T14:00:00
note_def2ba40e5ea,wo_1d671cce86f0,ves_b0e6657553e4,2025-05-04T14:00:00,tech,Confirmed eng sensor fail. Customer reports overheat alarm. Tech observed riser temps elevated starboard bank. Recommended replace sensor.,en,"{""subsystem"": ""ENGINE"", ""failure_mode"": ""ENG_SENSOR_FAIL"", ""parts"": [""CRANK_POS_SENSOR""], ""severity"": 3, ""confidence"": 0.91}",ENGINE,ENG_SENSOR_FAIL,"[""CRANK_POS_SENSOR""]",0.09,2025-05-04T14:00:00
note_d9937d4294d0,wo_e92b795d9f4b,ves_06e5497cbbd0,2018-03-09T12:00:00,tech,Confirmed exh riser leak backflow. Customer reports low oil pressure. Tech observed verified low raw-water flow at strainer. Recommended replace exhaust risers.,en,"{""subsystem"": ""ENGINE"", ""failure_mode"": ""EXH_RISER_LEAK_BACKFLOW"", ""parts"": [""EXHAUST_RISER_V8""], ""severity"": 3, ""confidence"": 0.91}",ENGINE,EXH_RISER_LEAK_BACKFLOW,"[""EXHAUST_RISER_V8""]",0.09,2018-03-09T12:00:00
note_79d0cd312b6b,wo_2bd6c0712189,ves_06e5497cbbd0,2019-10-25T14:00:00,tech,Confirmed eng head gasket. Customer reports loss of power at WOT. Tech observed verified low raw-water flow at strainer. Recommended rebuild top end.,en,"{""subsystem"": ""ENGINE"", ""failure_mode"": ""ENG_HEAD_GASKET"", ""parts"": [""HEAD_GASKET_SET_4CYL""], ""severity"": 5, ""confidence"": 0.91}",ENGINE,ENG_HEAD_GASKET,"[""HEAD_GASKET_SET_4CYL""]",0.09,2019-10-25T14:00:00
note_cc8d67768275,wo_bfafb154f498,ves_06e5497cbbd0,2025-10-01T12:00:00,surveyor,Suspect elec chafe short. Customer reports intermittent helm power. Tech observed voltage drop across main harness. Recommended rewire section.,en,"{""subsystem"": ""ELECTRICAL"", ""failure_mode"": ""ELEC_CHAFE_SHORT"", ""parts"": [""BUS_BAR_12V""], ""severity"": 5, ""confidence"": 0.62}",ELECTRICAL,ELEC_CHAFE_SHORT,"[""BUS_BAR_12V""]",0.38,2025-10-01T12:00:00
note_d664cb8ed515,wo_c700301a69b3,ves_06e5497cbbd0,2016-11-17T08:00:00,tech,Confirmed steer seal fail. Customer reports cable binds at lock. Tech observed hose seep at fitting under pressure. Recommended rebuild cylinder. Must repair before operating.,en,"{""subsystem"": ""STEERING"", ""failure_mode"": ""STEER_SEAL_FAIL"", ""parts"": [""HYD_STEERING_CYL""], ""severity"": 5, ""confidence"": 0.91}",STEERING,STEER_SEAL_FAIL,"[""HYD_STEERING_CYL""]",0.09,2016-11-17T08:00:00
note_2597b1fe8dc8,wo_0291922c73eb,ves_06e5497cbbd0,2015-06-03T13:00:00,tech,Suspect hull through hull leak. Customer reports blistering below waterline. Tech observed moisture meter elevated around transom. Recommended repair through hull.,en,"{""subsystem"": ""HULL"", ""failure_mode"": ""HULL_THROUGH_HULL_LEAK"", ""parts"": [""THRUHULL_1IN_BRONZE""], ""severity"": 3, ""confidence"": 0.62}",HULL,HULL_THROUGH_HULL_LEAK,"[""THRUHULL_1IN_BRONZE""]",0.38,2015-06-03T13:00:00
note_264da20d1ea0,wo_5819b68fb836,ves_06e5497cbbd0,2025-11-25T08:00:00,service_writer,Confirmed hull osmosis blistering. Customer reports stress crack at stringer tabbing. Tech observed visible stress cracks at tabbing. Recommended repair osmosis.,en,"{""subsystem"": ""HULL"", ""failure_mode"": ""HULL_OSMOSIS_BLISTERING"", ""parts"": [""HULL_GELCOAT_KIT""], ""severity"": 3, ""confidence"": 0.91}",HULL,HULL_OSMOSIS_BLISTERING,"[""HULL_GELCOAT_KIT""]",0.09,2025-11-25T08:00:00
note_a401ca86492f,wo_61939609a52c,ves_06e5497cbbd0,2020-06-11T15:00:00,owner,Confirmed fuel pump fail. Customer reports fuel smell in bilge. Tech observed pickup screen restricted. Recommended replace fuel pump.,en,"{""subsystem"": ""FUEL"", ""failure_mode"": ""FUEL_PUMP_FAIL"", ""parts"": [""FUEL_PUMP_HP""], ""severity"": 3, ""confidence"": 0.91}",FUEL,FUEL_PUMP_FAIL,"[""FUEL_PUMP_HP""]",0.09,2020-06-11T15:00:00
note_b15485f8f8c4,wo_d52cc6531ebe,ves_06e5497cbbd0,2022-10-08T14:00:00,tech,Confirmed hull osmosis blistering. Customer reports water intrusion around transom. Tech observed visible stress cracks at tabbing. Recommended repair osmosis.,en,"{""subsystem"": ""HULL"", ""failure_mode"": ""HULL_OSMOSIS_BLISTERING"", ""parts"": [""HULL_GELCOAT_KIT""], ""severity"": 3, ""confidence"": 0.91}",HULL,HULL_OSMOSIS_BLISTERING,"[""HULL_GELCOAT_KIT""]",0.09,2022-10-08T14:00:00
note_5a4f84d0be55,wo_f898065cb21c,ves_1437bbefdc2f,2026-06-03T15:00:00,tech,Confirmed fuel pump fail. Customer reports won’t stay primed. Tech observed pickup screen restricted. Recommended replace fuel pump.,en,"{""subsystem"": ""FUEL"", ""failure_mode"": ""FUEL_PUMP_FAIL"", ""parts"": [""FUEL_PUMP_HP""], ""severity"": 3, ""confidence"": 0.91}",FUEL,FUEL_PUMP_FAIL,"[""FUEL_PUMP_HP""]",0.09,2026-06-03T15:00:00
note_7469c3082c2b,wo_28c57ce148fc,ves_1437bbefdc2f,2025-07-12T08:00:00,surveyor,Suspect fuel pump fail. Customer reports fuel smell in bilge. Tech observed fuel hose cracked at barb. Recommended replace fuel pump.,en,"{""subsystem"": ""FUEL"", ""failure_mode"": ""FUEL_PUMP_FAIL"", ""parts"": [""FUEL_PUMP_HP""], ""severity"": 3, ""confidence"": 0.62}",FUEL,FUEL_PUMP_FAIL,"[""FUEL_PUMP_HP""]",0.38,2025-07-12T08:00:00
note_eadf2dd95b7d,wo_90ea81b99564,ves_1437bbefdc2f,2025-10-19T14:00:00,service_writer,Confirmed exh riser leak backflow. Customer reports coolant temp high. Tech observed riser temps elevated starboard bank. Recommended replace exhaust risers.,en,"{""subsystem"": ""ENGINE"", ""failure_mode"": ""EXH_RISER_LEAK_BACKFLOW"", ""parts"": [""EXHAUST_RISER_V8""], ""severity"": 3, ""confidence"": 0.91}",ENGINE,EXH_RISER_LEAK_BACKFLOW,"[""EXHAUST_RISER_V8""]",0.09,2025-10-19T14:00:00
note_7bee4c4cca8a,wo_53fa8655d7d0,ves_1437bbefdc2f,2026-04-11T08:00:00,tech,Confirmed elec alt fail. Customer reports intermittent helm power. Tech observed green corrosion at battery lug. Recommended replace alternator.,en,"{""subsystem"": ""ELECTRICAL"", ""failure_mode"": ""ELEC_ALT_FAIL"", ""parts"": [""ALTERNATOR_70A""], ""severity"": 3, ""confidence"": 0.91}",ELECTRICAL,ELEC_ALT_FAIL,"[""ALTERNATOR_70A""]",0.09,2026-04-11T08:00:00
note_245c5aad833b,wo_385f1c3e6e6b,ves_10e2bfe8d10b,2026-07-01T10:00:00,surveyor,Suspect elec chafe short. Customer reports corroded battery terminal. Tech observed continuity good but intermittent under load. Recommended rewire section.,en,"{""subsystem"": ""ELECTRICAL"", ""failure_mode"": ""ELEC_CHAFE_SHORT"", ""parts"": [""WIRING_HARNESS_MAIN""], ""severity"": 5, ""confidence"": 0.62}",ELECTRICAL,ELEC_CHAFE_SHORT,"[""WIRING_HARNESS_MAIN""]",0.38,2026-07-01T10:00:00
